RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31
9,0,California,State,CA,202077.0,202936.0,204017.0,206290.0,208728.0,211265.0,213900.0,216693.0,219502.0,222165.0,224831.0,227450.0,229551.0,231727.0,234214.0,237348.0,240244.0,242760.0,245144.0,247524.0,249896.0,252133.0,254244.0,256232.0,257763.0,259450.0,261439.0,264182.0,267251.0,270607.0,274549.0,278742.0,282926.0,286853.0,290757.0,294632.0,297913.0,301003.0,304378.0,308375.0,312749.0,316498.0,320689.0,325162.0,330289.0,335090.0,339698.0,344177.0,348952.0,354423.0,360600.0,367643.0,375776.0,384763.0,393633.0,401913.0,409799.0,417497.0,423996.0,430581.0,436249.0,442916.0,449807.0,457749.0,465026.0,471596.0,477967.0,484589.0,491218.0,497671.0,502425.0,506839.0,510408.0,513715.0,516973.0,519822.0,522785.0,524476.0,524750.0,524484.0,522895.0,521533.0,520117.0,519003.0,518131.0,516953.0,515169.0,512935.0,509217.0,505290.0,500079.0,494990.0,489056.0,482942.0,476905.0,470271.0,463897.0,455857.0,446218.0,435014.0,423533.0,412853.0,401821.0,391433.0,381992.0,374081.0,365935.0,358163.0,351012.0,346527.0,342471.0,338398.0,334410.0,331132.0,328915.0,326939.0,325456.0,324941.0,326675.0,329301.0,331473.0,331856.0,333060.0,334553.0,336147.0,335427.0,333711.0,331261.0,329121.0,326787.0,324871.0,323690.0,322729.0,321689.0,319850.0,318084.0,315156.0,313342.0,311670.0,309658.0,307180.0,304658.0,303998.0,303409.0,303197.0,302941.0,303084.0,303789.0,305045.0,306837.0,308887.0,311221.0,313845.0,317383.0,321297.0,326763.0,332341.0,338790.0,345356.0,352443.0,359576.0,367063.0,374189.0,380787.0,386616.0,392101.0,397664.0,402939.0,408346.0,412992.0,415470.0,416397.0,416733.0,417280.0,417745.0,417541.0,418235.0,419863.0,422616.0,425094.0,427720.0,430525.0,433581.0,435726.0,438023.0,439675.0,440351.0,441660.0,443881.0,447670.0,450697.0,454848.0,458732.0,462138.0,463915.0,466228.0,468465.0,470840.0,471461.0,473070.0,474915.0,478533.0,481404.0,483972.0,486891.0,489896.0,492892.0,495387.0,498354.0,501704.0,503255.0,504971.0,507337.0,511533.0,515846.0,520135.0,524863.0,529989.0,534390.0,537826.0,540579.0,543341.0,545085.0,546495.0,547398.0,549161.0,550233.0,550087.0,549455.0,548568.0,548395.0,549129.0,550183.0,551081.0,551043.0,551465.0,552545.0,554505.0,555956.0,558001.0,560599.0,564583.0,569176.0,572613.0,572510.0,571428.0,573701.0,580447.0,589072.0,597407.0,605084.0,612034.0,618294.0,625422.0,633308.0,643641.0,658022.0,675339.0,694030.0,707798.0,717667.0,722682.0,728176.0,734984.0,745200.0
54,1,Texas,State,TX,113412.0,113536.0,113575.0,113781.0,113830.0,113901.0,113905.0,114121.0,114370.0,114631.0,114961.0,115339.0,115573.0,115530.0,115325.0,115245.0,115338.0,115474.0,115596.0,115686.0,115793.0,115915.0,115987.0,116055.0,116122.0,116319.0,116678.0,117141.0,117596.0,118091.0,118567.0,119081.0,119492.0,119841.0,120143.0,120407.0,120660.0,120854.0,121108.0,121328.0,121543.0,121741.0,121928.0,122168.0,122358.0,122573.0,122698.0,122823.0,123360.0,124511.0,126167.0,127504.0,128451.0,128913.0,129472.0,129968.0,130600.0,131143.0,131622.0,132040.0,132617.0,133116.0,133614.0,133995.0,134389.0,134792.0,135106.0,135403.0,135704.0,135913.0,136211.0,136404.0,136628.0,136922.0,137309.0,137829.0,138454.0,139076.0,139666.0,140155.0,140724.0,141480.0,142130.0,142786.0,143009.0,143110.0,143106.0,143484.0,143972.0,144528.0,144947.0,145431.0,145888.0,146294.0,146606.0,146909.0,146511.0,145992.0,145351.0,145221.0,145055.0,144855.0,144693.0,144226.0,143613.0,142930.0,142315.0,141759.0,141242.0,141100.0,141107.0,141193.0,141222.0,141182.0,141201.0,140992.0,140784.0,140520.0,140650.0,140793.0,140791.0,140762.0,140849.0,141152.0,141389.0,141361.0,140968.0,140343.0,139690.0,139072.0,138441.0,137932.0,137480.0,137017.0,136604.0,136225.0,135934.0,135567.0,135422.0,135298.0,135247.0,135063.0,134783.0,134494.0,134408.0,134655.0,135100.0,135502.0,135924.0,136334.0,136831.0,137189.0,137396.0,137557.0,137918.0,138427.0,139110.0,139841.0,140744.0,141685.0,142618.0,143548.0,144492.0,145378.0,146293.0,147280.0,148327.0,149280.0,150205.0,151204.0,152126.0,152964.0,153807.0,154785.0,155667.0,156500.0,157276.0,158158.0,159159.0,160255.0,161402.0,162561.0,163746.0,164910.0,165995.0,167085.0,168078.0,168893.0,169611.0,170495.0,171444.0,172510.0,173575.0,174606.0,175512.0,176412.0,177460.0,178479.0,179469.0,180230.0,181049.0,181909.0,183112.0,184469.0,185669.0,186822.0,187713.0,188675.0,189467.0,190323.0,191000.0,191695.0,192456.0,193434.0,194473.0,195492.0,196486.0,197484.0,198516.0,199583.0,200577.0,201559.0,202402.0,203366.0,204208.0,205138.0,205961.0,206939.0,208081.0,209155.0,209882.0,210319.0,210735.0,211212.0,211717.0,212346.0,213117.0,213563.0,213946.0,214155.0,214751.0,215289.0,216063.0,216736.0,217309.0,217873.0,218675.0,220059.0,221968.0,224208.0,226459.0,228620.0,230876.0,233637.0,236573.0,240201.0,244509.0,249913.0,255534.0,261171.0,265994.0,270240.0,273854.0,278091.0,282726.0
43,2,New York,State,NY,148428.0,149188.0,149822.0,151162.0,152372.0,153616.0,154629.0,155468.0,156203.0,157043.0,158162.0,159361.0,160509.0,161464.0,162409.0,163417.0,164496.0,165639.0,166809.0,168014.0,169146.0,170357.0,171635.0,173017.0,174399.0,175667.0,176753.0,177868.0,179043.0,180406.0,181823.0,183410.0,184987.0,186514.0,187986.0,189569.0,191131.0,192708.0,194490.0,196164.0,197855.0,199468.0,201194.0,203199.0,205328.0,207454.0,209167.0,210727.0,212362.0,213950.0,215246.0,216610.0,218267.0,220302.0,222514.0,224690.0,226999.0,229181.0,231430.0,233531.0,235583.0,237616.0,239447.0,241463.0,243608.0,245802.0,248151.0,250596.0,253164.0,255718.0,257894.0,260163.0,262064.0,263846.0,265237.0,266433.0,267605.0,268868.0,270024.0,271032.0,271545.0,271926.0,272072.0,272336.0,272522.0,272673.0,272954.0,272966.0,273202.0,273126.0,273188.0,273271.0,273240.0,273482.0,273638.0,273659.0,273657.0,273389.0,273181.0,272707.0,271984.0,271067.0,269880.0,268686.0,267338.0,265674.0,263907.0,262294.0,260821.0,259593.0,258484.0,257559.0,256678.0,255663.0,254632.0,253504.0,252646.0,252004.0,251631.0,251358.0,251136.0,251168.0,251247.0,251721.0,252104.0,252672.0,252905.0,252608.0,251867.0,250708.0,249664.0,248617.0,247997.0,247487.0,247205.0,246673.0,246146.0,245302.0,244582.0,243879.0,243252.0,242600.0,241866.0,241304.0,240794.0,240268.0,239899.0,239795.0,240009.0,240280.0,240454.0,240546.0,240554.0,240431.0,240447.0,240600.0,240859.0,241361.0,241869.0,242768.0,243674.0,244692.0,245545.0,246175.0,246730.0,247353.0,248023.0,248613.0,249213.0,249837.0,250612.0,251396.0,252124.0,252753.0,253128.0,253449.0,253723.0,254017.0,254318.0,254737.0,255107.0,255397.0,255574.0,256045.0,256664.0,257470.0,258224.0,258883.0,259467.0,259883.0,260315.0,260610.0,260902.0,261436.0,262197.0,263157.0,264114.0,264964.0,265737.0,266536.0,267293.0,268165.0,269111.0,270239.0,271312.0,272064.0,272790.0,273734.0,275095.0,276712.0,278174.0,279496.0,280685.0,281924.0,283234.0,284398.0,285730.0,287116.0,288649.0,290053.0,291333.0,292550.0,293840.0,295220.0,296678.0,297989.0,299234.0,300346.0,301471.0,302542.0,303754.0,304714.0,305546.0,306029.0,306337.0,306511.0,306600.0,306753.0,307157.0,307855.0,308794.0,309866.0,310838.0,311757.0,312212.0,312741.0,313832.0,315654.0,318305.0,321640.0,325311.0,328920.0,332201.0,335482.0,338694.0,341880.0,345926.0,350823.0,356409.0,361203.0,365205.0,368235.0,371094.0,373923.0,377190.0
14,3,Florida,State,FL,116033.0,116375.0,116738.0,117441.0,118110.0,118775.0,119430.0,120103.0,120790.0,121490.0,122228.0,122999.0,123768.0,124579.0,125436.0,126369.0,127339.0,128342.0,129432.0,130587.0,131758.0,132919.0,134012.0,135104.0,136146.0,137142.0,138139.0,139213.0,140358.0,141541.0,142731.0,144033.0,145266.0,146505.0,147658.0,148991.0,150347.0,151778.0,153238.0,154814.0,156422.0,157984.0,159526.0,161129.0,162791.0,164460.0,166078.0,167616.0,169181.0,170769.0,172566.0,174542.0,176854.0,179461.0,182335.0,185498.0,188592.0,191494.0,194189.0,197051.0,200095.0,203404.0,207165.0,211570.0,216386.0,221584.0,227099.0,232727.0,238083.0,242867.0,247291.0,251461.0,255395.0,259054.0,263034.0,267461.0,271448.0,274597.0,276502.0,277712.0,277941.0,277576.0,276940.0,275870.0,274679.0,273481.0,272099.0,270501.0,268342.0,265718.0,262595.0,259237.0,255860.0,252394.0,248727.0,245042.0,240908.0,236989.0,232683.0,228675.0,224199.0,220040.0,215705.0,211161.0,206568.0,201919.0,197389.0,193105.0,189086.0,185619.0,182273.0,178877.0,175638.0,172593.0,170129.0,167768.0,165603.0,163839.0,162829.0,161981.0,161305.0,160678.0,160304.0,159935.0,159379.0,158522.0,157366.0,155961.0,154488.0,152967.0,151440.0,150019.0,148556.0,147205.0,145782.0,144448.0,143100.0,141946.0,140879.0,140110.0,139543.0,139282.0,139161.0,139111.0,139175.0,139281.0,139596.0,139987.0,140460.0,140959.0,141619.0,142417.0,143393.0,144534.0,145725.0,147100.0,148671.0,150401.0,152092.0,153669.0,155435.0,157143.0,159109.0,161137.0,163378.0,165508.0,167580.0,169546.0,171348.0,172893.0,174201.0,175148.0,176063.0,176800.0,177647.0,178242.0,179062.0,180206.0,181402.0,182676.0,183776.0,184960.0,185900.0,186784.0,187715.0,188752.0,189738.0,190899.0,192189.0,193581.0,194874.0,196382.0,197882.0,199429.0,200571.0,201805.0,202928.0,204251.0,205560.0,206866.0,208037.0,209198.0,210554.0,211996.0,213325.0,214472.0,215536.0,216910.0,218250.0,219617.0,220757.0,222063.0,223328.0,224654.0,225913.0,227325.0,228388.0,229544.0,230810.0,232328.0,233840.0,235159.0,236397.0,237523.0,238636.0,239756.0,241030.0,242381.0,243635.0,244452.0,245015.0,245510.0,245936.0,246431.0,246968.0,247347.0,247650.0,248096.0,248808.0,249528.0,250567.0,251881.0,253445.0,254895.0,256084.0,256989.0,257775.0,259327.0,261436.0,263975.0,266580.0,269291.0,272450.0,275593.0,279308.0,283324.0,288769.0,295636.0,303601.0,311672.0,319591.0,326995.0,334328.0,341156.0,348732.0
21,4,Illinois,State,IL,146564.0,146885.0,147323.0,148182.0,149067.0,149929.0,150879.0,151982.0,153121.0,154250.0,155274.0,156247.0,157155.0,157970.0,158923.0,159843.0,160959.0,161993.0,163080.0,164183.0,165351.0,166541.0,167571.0,168434.0,169227.0,170111.0,171229.0,172165.0,173186.0,174084.0,175274.0,176530.0,177775.0,178934.0,179782.0,180753.0,181687.0,182811.0,183830.0,184990.0,185997.0,186930.0,187827.0,189020.0,190378.0,191674.0,192738.0,193678.0,194787.0,195893.0,197052.0,198342.0,199768.0,201346.0,202788.0,204219.0,205436.0,206690.0,207957.0,209392.0,210688.0,212023.0,213337.0,214839.0,216403.0,217940.0,219405.0,220851.0,222473.0,224029.0,225377.0,226671.0,227986.0,229264.0,230534.0,231608.0,232777.0,233485.0,234087.0,234552.0,234921.0,235103.0,235210.0,235453.0,235975.0,236414.0,236694.0,236685.0,236526.0,236229.0,235767.0,235274.0,234502.0,233735.0,232957.0,231973.0,230931.0,228500.0,227904.0,225741.0,225553.0,223040.0,222144.0,219377.0,217595.0,214597.0,212190.0,209046.0,205745.0,203390.0,200915.0,199704.0,197821.0,196552.0,195271.0,194071.0,192140.0,190387.0,188715.0,188169.0,187264.0,186919.0,185676.0,186113.0,185551.0,186176.0,184175.0,183031.0,180860.0,179448.0,177141.0,175115.0,173328.0,171943.0,170983.0,169606.0,168821.0,167536.0,167037.0,165867.0,164864.0,162897.0,161675.0,159864.0,158968.0,157307.0,157106.0,156786.0,157091.0,156998.0,156405.0,155776.0,154995.0,155239.0,155547.0,155803.0,156325.0,157114.0,157872.0,158837.0,159692.0,161138.0,162291.0,163747.0,164912.0,166468.0,167183.0,168146.0,168724.0,169791.0,170375.0,170731.0,171311.0,172170.0,172873.0,173106.0,173395.0,173625.0,174031.0,174459.0,174855.0,175341.0,176053.0,176983.0,177746.0,177866.0,177984.0,177902.0,177972.0,177988.0,178162.0,178750.0,179558.0,181007.0,182160.0,183039.0,183471.0,183814.0,184285.0,184624.0,184998.0,185469.0,186308.0,187451.0,188809.0,190036.0,191309.0,192269.0,193018.0,193264.0,193506.0,193789.0,194377.0,195034.0,195850.0,196853.0,198000.0,199031.0,199686.0,200071.0,200415.0,200692.0,200994.0,201181.0,201651.0,202057.0,202636.0,203113.0,203507.0,204107.0,204537.0,205000.0,205112.0,205137.0,205159.0,205190.0,205205.0,205147.0,205151.0,205355.0,205759.0,206199.0,206611.0,206774.0,206681.0,206679.0,207412.0,208703.0,210881.0,213045.0,215283.0,217138.0,218603.0,220648.0,222534.0,225041.0,227347.0,230491.0,233936.0,237319.0,239842.0,242067.0,244316.0,246807.0,249145.0
47,5,Pennsylvania,State,PA,105733.0,106091.0,106380.0,106943.0,107431.0,107874.0,108323.0,108715.0,109129.0,109522.0,110005.0,110509.0,111012.0,111497.0,112025.0,112600.0,113085.0,113554.0,114049.0,114594.0,115127.0,115599.0,116116.0,116601.0,117109.0,117649.0,118242.0,118899.0,119570.0,120277.0,121053.0,121930.0,122812.0,123663.0,124353.0,125056.0,125744.0,126487.0,127200.0,127980.0,128934.0,130048.0,131212.0,132264.0,133306.0,134280.0,135151.0,135928.0,136625.0,137561.0,138471.0,139514.0,140726.0,142123.0,143742.0,145195.0,146662.0,147859.0,149176.0,150453.0,151814.0,152799.0,153833.0,155021.0,156511.0,158203.0,159958.0,161767.0,163386.0,164838.0,166170.0,167432.0,168516.0,169449.0,170355.0,171367.0,172537.0,173808.0,174901.0,175712.0,176215.0,176632.0,176963.0,177248.0,177564.0,177975.0,178508.0,178942.0,179379.0,179670.0,180047.0,180248.0,180302.0,180344.0,180440.0,180487.0,180350.0,180291.0,180175.0,180110.0,179810.0,179401.0,178664.0,177764.0,176875.0,176159.0,175454.0,174650.0,173846.0,173425.0,173258.0,173127.0,172811.0,172407.0,171998.0,171494.0,171051.0,170790.0,170805.0,170936.0,171246.0,171632.0,172180.0,172646.0,172887.0,172820.0,172413.0,171793.0,170921.0,169958.0,168924.0,168003.0,167229.0,166620.0,166168.0,165606.0,164957.0,164108.0,163332.0,162731.0,162328.0,161963.0,161560.0,161170.0,160844.0,160607.0,160509.0,160538.0,160619.0,160570.0,160392.0,160188.0,159999.0,159879.0,159801.0,159842.0,160003.0,160272.0,160622.0,161085.0,161556.0,162046.0,162479.0,162763.0,163001.0,163123.0,163342.0,163511.0,163759.0,164041.0,164337.0,164549.0,164715.0,164959.0,165196.0,165316.0,165314.0,165300.0,165353.0,165531.0,165692.0,165858.0,166160.0,166664.0,167254.0,167585.0,167712.0,167826.0,168033.0,168311.0,168563.0,168826.0,169229.0,169801.0,170203.0,170540.0,170719.0,171170.0,171571.0,172054.0,172390.0,172787.0,173247.0,173985.0,174494.0,174955.0,175421.0,176211.0,177050.0,177728.0,178324.0,178935.0,179646.0,180451.0,181193.0,182003.0,182908.0,183844.0,185121.0,186226.0,187304.0,187880.0,188429.0,188948.0,189579.0,190211.0,190981.0,191774.0,192627.0,193379.0,193929.0,194354.0,194889.0,195488.0,196132.0,196717.0,197263.0,197887.0,198525.0,199246.0,199947.0,200599.0,201368.0,202136.0,202642.0,203295.0,204422.0,206293.0,208508.0,211011.0,213713.0,216448.0,219213.0,221659.0,224161.0,226839.0,230402.0,234254.0,237710.0,240485.0,242640.0,244622.0,246484.0,248715.0,251241.0
44,6,Ohio,State,OH,109412.0,109574.0,109745.0,110191.0,110730.0,111310.0,111799.0,112256.0,112710.0,113156.0,113608.0,114055.0,114485.0,114852.0,115235.0,115620.0,115993.0,116308.0,116653.0,117031.0,117407.0,117766.0,118087.0,118393.0,118659.0,118919.0,119199.0,119482.0,119780.0,120071.0,120397.0,120712.0,121029.0,121356.0,121714.0,122079.0,122416.0,122765.0,123093.0,123447.0,123784.0,124172.0,124593.0,125088.0,125573.0,126042.0,126405.0,126753.0,127049.0,127418.0,127801.0,128170.0,128526.0,128868.0,129248.0,129564.0,129875.0,130172.0,130493.0,130798.0,131156.0,131547.0,131945.0,132314.0,132619.0,132945.0,133234.0,133559.0,133851.0,134151.0,134439.0,134690.0,134879.0,135026.0,135166.0,135331.0,135499.0,135641.0,135761.0,135812.0,135793.0,135724.0,135582.0,135388.0,135206.0,135112.0,134937.0,134761.0,134564.0,134408.0,134161.0,133881.0,133703.0,133450.0,132983.0,132437.0,131891.0,131394.0,131013.0,130683.0,130444.0,130131.0,129837.0,129438.0,128967.0,128317.0,127701.0,126911.0,126018.0,125073.0,124306.0,123869.0,123598.0,123331.0,122941.0,122518.0,122153.0,121913.0,121602.0,121323.0,121029.0,120983.0,120922.0,120982.0,120982.0,120930.0,120608.0,120180.0,119626.0,119016.0,118268.0,117449.0,116711.0,116019.0,115522.0,114982.0,114496.0,114030.0,113757.0,113537.0,113264.0,112898.0,112510.0,112161.0,111711.0,111278.0,111029.0,110990.0,110971.0,110916.0,110900.0,110942.0,110988.0,110992.0,110948.0,110925.0,110951.0,111079.0,111226.0,111526.0,111977.0,112578.0,113134.0,113575.0,113844.0,114160.0,114462.0,114717.0,114681.0,114587.0,114512.0,114632.0,114877.0,115220.0,115568.0,115697.0,115813.0,115828.0,116064.0,116390.0,116906.0,117465.0,118013.0,118533.0,119098.0,119624.0,120100.0,120463.0,120773.0,121040.0,121356.0,121661.0,122080.0,122503.0,123092.0,123685.0,124221.0,124665.0,125081.0,125525.0,125993.0,126478.0,127058.0,127723.0,128452.0,129189.0,129948.0,130769.0,131546.0,132232.0,132783.0,133422.0,134117.0,134920.0,135636.0,136335.0,136850.0,137550.0,138382.0,139458.0,140462.0,141268.0,142003.0,142528.0,143036.0,143542.0,144205.0,144935.0,145803.0,146666.0,147549.0,148167.0,148849.0,149448.0,150099.0,150596.0,151194.0,151766.0,152216.0,152723.0,153449.0,154295.0,155186.0,156036.0,156943.0,157826.0,158795.0,160124.0,161618.0,163355.0,165392.0,167331.0,169582.0,171645.0,174099.0,176423.0,178931.0,181535.0,184120.0,186416.0,188455.0,190159.0,191858.0,193924.0,196213.0
30,7,Michigan,State,MI,122423.0,122628.0,123018.0,123711.0,124561.0,125368.0,126283.0,127126.0,127900.0,128621.0,129425.0,130289.0,131090.0,131719.0,132289.0,132820.0,133445.0,134001.0,134545.0,135108.0,135729.0,136349.0,136889.0,137407.0,137994.0,138524.0,139028.0,139387.0,139740.0,140104.0,140403.0,140753.0,141050.0,141463.0,141833.0,142235.0,142614.0,142994.0,143214.0,143478.0,143905.0,144442.0,144931.0,145389.0,145898.0,146515.0,147020.0,147518.0,147999.0,148399.0,148843.0,149138.0,149543.0,149914.0,150348.0,150759.0,151147.0,151595.0,151979.0,152371.0,152792.0,153105.0,153428.0,153680.0,154045.0,154287.0,154448.0,154659.0,154922.0,155192.0,155377.0,155567.0,155767.0,155937.0,155981.0,155870.0,155650.0,155352.0,155045.0,154682.0,154289.0,153838.0,153321.0,152685.0,151963.0,151272.0,150536.0,149834.0,148948.0,148193.0,147204.0,146441.0,145325.0,144283.0,143075.0,142109.0,141052.0,139774.0,138214.0,136432.0,134819.0,133259.0,131663.0,129640.0,127801.0,126301.0,124919.0,123090.0,120753.0,118497.0,116395.0,114728.0,113264.0,111913.0,110827.0,109684.0,108702.0,107503.0,106558.0,105679.0,105180.0,104585.0,104276.0,104187.0,104421.0,104665.0,104474.0,104024.0,103235.0,102446.0,101501.0,100659.0,99726.0,99004.0,98351.0,97756.0,97236.0,96721.0,96410.0,96298.0,96276.0,96208.0,95999.0,95761.0,95576.0,95469.0,95807.0,96225.0,96864.0,97516.0,98358.0,99092.0,99658.0,100274.0,100896.0,101445.0,102049.0,102964.0,104206.0,105524.0,106838.0,108193.0,109669.0,111114.0,112464.0,113583.0,114633.0,115728.0,116935.0,118065.0,119067.0,119998.0,120954.0,122003.0,122854.0,123406.0,123652.0,123871.0,124223.0,124621.0,125156.0,125805.0,126636.0,127489.0,128203.0,128851.0,129361.0,129810.0,130058.0,130271.0,130660.0,131338.0,132128.0,132966.0,133621.0,134646.0,135675.0,136755.0,137545.0,138164.0,138928.0,139708.0,140495.0,141267.0,142212.0,143318.0,144547.0,145835.0,147181.0,148296.0,148969.0,149520.0,150126.0,150857.0,151752.0,152697.0,154023.0,155477.0,156894.0,158177.0,159297.0,160398.0,161273.0,162029.0,162763.0,163480.0,164273.0,165242.0,166209.0,167224.0,168091.0,168967.0,169868.0,170619.0,171152.0,171332.0,171692.0,172077.0,172763.0,173353.0,174251.0,175209.0,176585.0,177825.0,178268.0,178057.0,178287.0,179707.0,181938.0,184418.0,186949.0,189461.0,191790.0,194264.0,196749.0,199098.0,201901.0,205309.0,208868.0,212003.0,214298.0,216496.0,218099.0,220191.0,222659.0
16,8,Georgia,State,GA,131067.0,131509.0,131950.0,132832.0,133673.0,134500.0,135298.0,136158.0,137031.0,137961.0,138876.0,139888.0,140885.0,141739.0,142487.0,143159.0,143904.0,144588.0,145256.0,145939.0,146620.0,147302.0,147901.0,148478.0,148988.0,149545.0,150055.0,150585.0,151073.0,151547.0,151962.0,152362.0,152792.0,153261.0,153666.0,154000.0,154321.0,154660.0,155058.0,155408.0,155715.0,155975.0,156232.0,156588.0,156961.0,157335.0,157651.0,158014.0,158336.0,158708.0,159074.0,159566.0,160042.0,160481.0,160884.0,161389.0,161939.0,162535.0,163015.0,163440.0,163771.0,164122.0,164503.0,165058.0,165718.0,166447.0,167074.0,167686.0,168302.0,168915.0,169502.0,170040.0,170599.0,171171.0,171702.0,172231.0,172720.0,173284.0,173871.0,174474.0,174975.0,175410.0,175694.0,176080.0,176410.0,176807.0,177171.0,177570.0,177879.0,178055.0,178104.0,178104.0,177907.0,177615.0,177087.0,176624.0,175828.0,175011.0,174011.0,173287.0,172567.0,171776.0,170777.0,169624.0,168427.0,167059.0,165255.0,163098.0,161037.0,159324.0,157813.0,156112.0,154380.0,152806.0,151590.0,150558.0,149521.0,148442.0,147481.0,146718.0,145929.0,145288.0,144802.0,144671.0,144489.0,144137.0,143210.0,142011.0,140408.0,139042.0,137540.0,136216.0,134840.0,133804.0,132681.0,131349.0,129698.0,128218.0,127076.0,126376.0,125915.0,125526.0,125126.0,124328.0,123763.0,123241.0,123454.0,123672.0,124049.0,124450.0,124972.0,125312.0,125409.0,125568.0,126134.0,126895.0,127933.0,129021.0,130206.0,131245.0,132373.0,133587.0,134843.0,136198.0,137586.0,138994.0,140246.0,141560.0,142732.0,143859.0,144822.0,145780.0,146677.0,147473.0,148251.0,148900.0,149579.0,150210.0,150934.0,151659.0,152384.0,153038.0,153654.0,154405.0,155344.0,156286.0,157009.0,157630.0,158255.0,158887.0,159595.0,160367.0,161282.0,162151.0,163117.0,164139.0,165103.0,165830.0,166392.0,166867.0,167306.0,167954.0,168775.0,169845.0,170706.0,171627.0,172457.0,173408.0,174345.0,175351.0,176460.0,177501.0,178863.0,180168.0,181628.0,183086.0,184577.0,186048.0,187248.0,188501.0,189736.0,190961.0,192196.0,193393.0,194673.0,195936.0,197169.0,198365.0,199374.0,200380.0,201466.0,202571.0,203518.0,204107.0,204732.0,205469.0,206345.0,207126.0,207607.0,208196.0,208852.0,210012.0,211021.0,212043.0,212732.0,213576.0,214703.0,216217.0,218107.0,220279.0,222786.0,225436.0,228357.0,231539.0,234887.0,238575.0,242811.0,247922.0,253406.0,258956.0,264244.0,269659.0,275091.0,281342.0,287458.0
